curso_academico,cod_universidad,des_universidad,cod_departamento,des_departamento,cod_municipio,des_municipio,cod_campus,des_campus,des_situacion_departamento,fecha_desde_situacion_departamento
2021-22,010,Universidad-Complutense-de-Madrid,55000659,Sociologia-IV,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000660,Sociologia-V,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000661,Antropologia-Social,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000662,Economia-Aplicada-V,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000663,Ciencia-Politica-y-de-la-Administracion-I,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000664,Derecho-Internacional-Publico-y-Relaciones-Internacionales,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000665,Ciencia-Politica-y-de-la-Administracion-III,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000666,Psicologia-Social,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000667,Enfermeria,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000668,Didactica-de-las-Matematicas,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000669,Didactica-de-la-Lengua-y-la-Literatura,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000670,Didactica-de-las-Ciencias-Experimentales,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000671,Didactica-de-la-Expresion-Plastica,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000672,Didactica-de-las-Ciencias-Sociales,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000673,Bioquimica-y-Biologia-Molecular-IV,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000674,Fisica-de-la-Tierra-Astronomia-y-Astrofisica-II,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000675,Comercializacion-e-Investigacion-de-Mercados,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000676,Filologia-Espaniola-IV,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000677,Historia-e-Instituciones-Economicas-II,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000678,Matematica-Aplicada---Biomatematica,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000679,Economia-Financiera-y-Contabilidad-III,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000680,Medicina-Fisica-y-de-Rehabilitacion-Hidrologia-Medica,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000681,Expresion-Musical-y-Corporal,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000682,Historia-del-Pensamiento-y-de-los-Movimientos-Sociales-y-Politicos,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000683,Trabajo-Social-y-Servicios-Sociales,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000684,Teoria-del-Conocimiento-Estetica-e-Historia-del-Pensamiento,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2015-12-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000685,Microbiologia-III,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000686,Ciencia-Politica-y-de-la-Administracion-II,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000687,Biblioteconomia-y-Documentacion,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000688,Dibujo-II,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000689,Estadistica-e-Investigacion-Operativa-II,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000690,Arquitectura-de-Computadores-y-Automatica,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000691,Filologia-Inglesa-I,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000692,Filologia-Inglesa-II,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000693,Estadistica-e-Investigacion-Operativa-III,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000696,Oftalmologia-y-Otorrinolaringologia,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000697,Sanidad-Animal,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000698,Fisiologia---Fisiologia-Animal-II,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000699,Zoologia-y-Antropologia-Fisica,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000700,Medicina-y-Cirugia-Animal,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000701,Nutricion-Bromatologia-y-Tecnologia-de-los-Alimentos,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000702,Lengua-Espaniola-y-Teoria-de-la-Literatura-y-Literatura-Comparada,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000703,Optica-II,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000704,Sistemas-Informaticos-y-Computacion,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000705,Ingenieria-de-Software-e-Inteligencia-Artificial,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55000706,Musicologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,1900-01-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55003737,Anatomia-y-Embriologia-Humanas,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55003870,Historia-de-la-Filosofia-Estetica-y-Teoria-del-Conocimiento,28079,MADRID,01001,Ciudad-Universitaria,Extinguido-en-el-curso-de-referencia,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004055,Escultura-y-Formacion-Artistica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004056,Biodiversidad-Ecologia-y-Evolucion,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004057,Fisiologia-Genetica-y-Microbiologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004058,Economia-Aplicada-Estructura-e-Historia,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004059,Administracion-Financiera-y-Contabilidad,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004060,Economia-Financiera-y-Metodos-de-Decision,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004061,Analisis-Economico-y-Economia-Cuantitativa,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004062,Organizacion-de-Empresas-y-Marketing,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004063,Economia-Aplicada-Publica-y-Politica,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004064,Fisica-de-la-Tierra-Astronomia-y-Astrofisica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004065,Fisica-Teorica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004066,Estructura-de-la-Materia-Fisica-Termica-y-Electronica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004067,Periodismo-y-Comunicacion-Global,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004068,Periodismo-y-Nuevos-Medios,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004069,Derecho-Romano-e-Historia-del-Derecho,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004070,Derecho-Internacional-Derecho-Eclesiastico-y-Filosofia-del-Derecho,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004071,Derecho-Mercantil-Financiero-y-Tributario,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004072,Derecho-Procesal-y-Derecho-Penal,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004073,Didactica-y-Teoria-de-la-Educacion,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004074,Metodos-de-Investigacion-y-Diagnostico-en-Educacion-Psicologia-Evolutiva-y-de-la-Educacion,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004075,Didactica-de-las-Lenguas-Artes-y-Educacion-Fisica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004076,Didactica-de-las-Ciencias-Experimentales-Ciencias-Sociales-y-Matematicas,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004077,Nutricion-Bromatologia-Higiene-y-Seguridad-Alimentaria,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004078,Quimica-en-Ciencias-Farmaceuticas,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004079,Microbiologia-y-Parasitologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004080,Farmacologia-Farmacognosia-y-Biologia-Vegetal,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004081,Farmacia-y-Tecnologia-Farmaceutica-y-Tecnologia-de-los-Alimentos,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004082,Estudios-Ingleses-Linguistica-y-Literatura,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004083,Filologia-Clasica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004084,Lengua-Espaniola-y-Teoria-de-la-Literatura-y-Literatura-Comparada,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004085,Literatura-Espaniola-Literatura-Hispanoamericana-y-Bibliografia-Literaria,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004086,Estudios-franceses-italianos-portugueses-gallegos-catalanes-Filologia-Romanica-Traduccion-e-Interpretacion,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004087,Filologia-Alemana-y-Filologia-Eslava,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004088,Linguistica-general-estudios-arabes-hebreos-y-de-Asia-Oriental,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004089,Historia-de-la-Filosofia-Estetica-y-Filosofia-Moral,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004090,Logica-y-Filosofia-Teorica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004091,Historia-del-Arte,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004092,Historia-Moderna-y-de-Historia-Contemporanea,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004093,Geografia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004094,Prehistoria-Historia-Antigua-y-Arqueologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004095,Historia-y-Antropologia-de-America-Ciencias-y-Tecnicas-Historiograficas-e-Historia-Medieval,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004096,Petrologia-Mineralogia-Cristalografia-y-Geoquimica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004097,Geodinamica-Estratigrafia-y-Paleontologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004098,Algebra-Geometria-y-Topologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004099,Analisis-y-Matematica-Aplicada,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004100,Radiologia-Rehabilitacion-y-Fisioterapia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004101,Anatomia-y-Embriologia-Humanas-y-Veterinarias,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004102,Medicina-Legal-Psiquiatria-y-Anatomia-Patologica,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004103,Inmunologia-Oftalmologia-y-Otorrinolaringologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004104,Salud-Publica-y-Materno-Infantil,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004105,Fisiologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004106,Biologia-Celular,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004107,Farmacologia-y-Toxicologia,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004108,Odontologia-Conservadora-y-Protesis-Bucofacial,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004109,Especialidades-Clinicas-Odontologicas,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004110,Ciencia-Politica-y-de-la-Administracion,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004111,Historia-Teorias-y-Geografia-Politicas,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004112,Antropologia-Social-y-Psicologia-Social,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004113,Sociologia-Aplicada,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004114,Sociologia-Metodologia-y-Teoria,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004115,Derecho-Internacional-Publico-y-Relaciones-Internacionales-Estudios-Internacionales,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004116,Psicologia-Experimental-Procesos-Psicologicos-y-Logopedia,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004117,Psicobiologia-y-Metodologia-de-las-Ciencias-del-Comportamiento,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004118,Psicologia-del-Trabajo-Psicologia-Social-y-Psicologia-Diferencial,28115,POZUELO-DE-ALARCON,01002,Somosaguas,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004119,Ingenieria-Quimica-y-de-Materiales,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004120,Bioquimica-y-Biologia-Molecular,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
2021-22,010,Universidad-Complutense-de-Madrid,55004253,Comision-Academica-del-Programa,28079,MADRID,01001,Ciudad-Universitaria,Activo,2017-11-01T00:00Z
